split_item_id,raw_offer_id,flyer_id,parent_company,banner,region,week_start,week_end,source_file,page_number,offer_index_on_page,raw_offer_text,raw_product_text,split_product_text,split_status,split_source,split_confidence,needs_human_grounding,group_offer_text,review_reasons,advertised_price,package_text,package_size_min,package_size_max,package_unit,price_basis,promo_text,promo_type_guess,availability_type_guess,price_role_guess,layout_type
e1b783506085,dc7e661a4afb,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,18,Sugifree Apples 2.99 lb Member Price,Sugifree Apples,Sugifree Apples,single_product,not_split,0.8,false,,missing_package_size,2.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
84d674ee9127,c69c770e5e4a,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,19,"Taylor Farms Chopped Salad Kit, Fresh Express Chopped Salad Kit 9.8-12.8 oz 3.99 Member Price When you buy 2","Taylor Farms Chopped Salad Kit, Fresh Express Chopped Salad Kit","Taylor Farms Chopped Salad Kit, Fresh Express Chopped Salad Kit",single_product,not_split,0.8,false,,crop_tile_mismatch,3.99,9.8-12.8 oz,9.8,12.8,oz,multi_buy,Member Price When you buy 2,multi_buy,full_week,promo_price,standard_grid_offer
02c6e2c38747,70c384dba8d1,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,20,Hot House Tomatoes 2.99 lb Member Price,Hot House Tomatoes,Hot House Tomatoes,single_product,not_split,0.8,false,,missing_package_size,2.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
4837f2978ac9,603820cca1bf,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,21,Green or Red Seedless Grapes 4.99 lb Member Price,Green or Red Seedless Grapes,Green,text_explicit_split,text_explicit,0.85,false,,missing_package_size,4.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
d3a66d07089d,603820cca1bf,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,21,Green or Red Seedless Grapes 4.99 lb Member Price,Green or Red Seedless Grapes,Red Seedless Grapes,text_explicit_split,text_explicit,0.85,false,,missing_package_size,4.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
84708cc2e5fc,1803779e64a7,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,22,Large Navel Oranges 1.69 lb Member Price,Large Navel Oranges,Large Navel Oranges,single_product,not_split,0.8,false,,missing_package_size,1.69,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
ca86771c132e,aab831f405db,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,23,USDA Organic Strawberries 4.99 lb Member Price,USDA Organic Strawberries,USDA Organic Strawberries,single_product,not_split,0.8,false,,missing_package_size,4.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
b01498777213,0d7ba738a96b,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,24,"Personal Seedless Watermelon, Cantaloupe or Honeydew 3.99 ea Member Price","Personal Seedless Watermelon, Cantaloupe or Honeydew","Personal Seedless Watermelon, Cantaloupe",text_explicit_split,text_explicit,0.85,false,,missing_package_size,3.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
578111c7c394,0d7ba738a96b,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,24,"Personal Seedless Watermelon, Cantaloupe or Honeydew 3.99 ea Member Price","Personal Seedless Watermelon, Cantaloupe or Honeydew",Honeydew,text_explicit_split,text_explicit,0.85,false,,missing_package_size,3.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
641eb2db9a3f,a069d8470afe,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,25,Boar's Head Smoked Ham or Mesquite Turkey 12.99 lb Member Price,Boar's Head Smoked Ham or Mesquite Turkey,Boar's Head Smoked Ham,text_explicit_split,text_explicit,0.85,false,,missing_package_size,12.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
dc0813ee2b9e,a069d8470afe,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,25,Boar's Head Smoked Ham or Mesquite Turkey 12.99 lb Member Price,Boar's Head Smoked Ham or Mesquite Turkey,Mesquite Turkey,text_explicit_split,text_explicit,0.85,false,,missing_package_size,12.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
12128f05b71a,5a998d7b82da,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,26,"Red, White & Blue Potato Salad or Cole Slaw 5.99 Member Price","Red, White & Blue Potato Salad or Cole Slaw","Red, White & Blue Potato Salad",text_explicit_split,text_explicit,0.85,false,,missing_package_size,5.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
f468f7ac7de1,5a998d7b82da,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,26,"Red, White & Blue Potato Salad or Cole Slaw 5.99 Member Price","Red, White & Blue Potato Salad or Cole Slaw",Cole Slaw,text_explicit_split,text_explicit,0.85,false,,missing_package_size,5.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
daeab283f8b0,86244cb877b6,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,27,La Terra Fina Dip or Tortilla Chips 3.99 Member Price,La Terra Fina Dip or Tortilla Chips,La Terra Fina Dip,text_explicit_split,text_explicit,0.85,false,,missing_package_size,3.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
270ed216ad39,86244cb877b6,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,27,La Terra Fina Dip or Tortilla Chips 3.99 Member Price,La Terra Fina Dip or Tortilla Chips,Tortilla Chips,text_explicit_split,text_explicit,0.85,false,,missing_package_size,3.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
b61ff03609e1,55b886cc48db,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,28,Rondele Spread or Pretzel Crisps 4.99 Member Price,Rondele Spread or Pretzel Crisps,Rondele Spread,text_explicit_split,text_explicit,0.85,false,,missing_package_size,4.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
005aafc9b6d6,55b886cc48db,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,28,Rondele Spread or Pretzel Crisps 4.99 Member Price,Rondele Spread or Pretzel Crisps,Pretzel Crisps,text_explicit_split,text_explicit,0.85,false,,missing_package_size,4.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
28809b34f1b5,9ea91b7284fb,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,29,Artisan Garlic Bread 2.99 Member Price,Artisan Garlic Bread,Artisan Garlic Bread,single_product,not_split,0.8,false,,missing_package_size,2.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
5b46c299601e,4c5a87dd0be8,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,30,Fresh Baked Fudge Iced Ring Cake 4.99 Member Price,Fresh Baked Fudge Iced Ring Cake,Fresh Baked Fudge Iced Ring Cake,single_product,not_split,0.8,false,,missing_package_size,4.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
ead44fd34908,41023c997185,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,31,Dinner Rolls 12 ct 4.99 Member Price,Dinner Rolls,Dinner Rolls,single_product,not_split,0.8,false,,,4.99,12 ct,12.0,12.0,ct,per_count,Member Price,member_price,full_week,promo_price,standard_grid_offer
c101ee70663e,b9933e622e0b,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,2,32,Cheesecake Platter Selected varieties 21.99 Member Price,Cheesecake Platter Selected varieties,Cheesecake Platter Selected varieties,group_not_split,not_split,0.7,true,Cheesecake Platter Selected varieties 21.99 Member Price,missing_package_size|broad_group_needs_human_grounding,21.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
e4a20de17f7f,c0d7d5a885a6,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,0,Hormel Natural Choice Lunchmeat Selected varieties. 3.49 ea Member Price,Hormel Natural Choice Lunchmeat Selected varieties.,Hormel Natural Choice Lunchmeat Selected varieties.,group_not_split,not_split,0.7,true,Hormel Natural Choice Lunchmeat Selected varieties. 3.49 ea Member Price,missing_package_size|broad_group_needs_human_grounding,3.49,,,,,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
c8162cb780fa,37a774c42be4,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,1,Johnsonville Brats 19 oz. 19 oz. $5.99 ea Member Price,Johnsonville Brats 19 oz.,Johnsonville Brats 19 oz.,single_product,not_split,0.8,false,,first_pass_crop_disagreement|crop_verification_override|crop_override_price,5.99,19 oz.,19.0,19.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
df049e7a74ba,ac8d41fc54d3,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,2,Waterfront Bistro Shrimp Ring 32 oz. 19.99 ea Member Price,Waterfront Bistro Shrimp Ring 32 oz.,Waterfront Bistro Shrimp Ring 32 oz.,single_product,not_split,0.8,false,,,19.99,32 oz.,32.0,32.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
1a5f762f4bd8,25a46eae1765,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,3,Hormel Mary Kitchen Hash 14 oz. 1.99 ea Member Price,Hormel Mary Kitchen Hash 14 oz.,Hormel Mary Kitchen Hash 14 oz.,single_product,not_split,0.8,false,,,1.99,14 oz.,14.0,14.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
5c1941521de0,30fc0bd79cc5,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,4,Mission Tortilla Chips 13 oz. 2.49 ea Member Price,Mission Tortilla Chips 13 oz.,Mission Tortilla Chips 13 oz.,single_product,not_split,0.8,false,,crop_tile_mismatch,2.49,13 oz.,13.0,13.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
ce53707bd301,0a12d95b7297,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,5,Signature SELECT Bread 20 oz. 2.49 ea Member Price,Signature SELECT Bread 20 oz.,Signature SELECT Bread 20 oz.,single_product,not_split,0.8,false,,crop_tile_mismatch,2.49,20 oz.,20.0,20.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
6976652add37,40c48702ef25,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,6,Philadelphia Cream Cheese 8 oz. 2.49 ea Member Price,Philadelphia Cream Cheese 8 oz.,Philadelphia Cream Cheese 8 oz.,single_product,not_split,0.8,false,,,2.49,8 oz.,8.0,8.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
9ff0f1dfa36c,36d135382130,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,7,Kraft Singles 16 ct. 2.99 ea Member Price,Kraft Singles 16 ct.,Kraft Singles 16 ct.,single_product,not_split,0.8,false,,,2.99,16 ct.,16.0,16.0,ct,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
ad12a50aaaaa,815114ca9090,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,8,"Oikos, Dannon, or Light + Fit Greek Yogurt 4-5.3 oz. Selected varieties. 3.49 ea Member Price","Oikos, Dannon, or Light + Fit Greek Yogurt 4-5.3 oz. Selected varieties.","Oikos, Dannon, or Light + Fit Greek Yogurt 4-5.3 oz. Selected varieties.",group_not_split,not_split,0.7,true,"Oikos, Dannon, or Light + Fit Greek Yogurt 4-5.3 oz. Selected varieties. 3.49 ea Member Price",broad_group_needs_human_grounding,3.49,4-5.3 oz.,4.0,5.3,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
b4db43a3bbc6,9b4f5fb5e6b6,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,12,Kraft Shredded Cheese 6-8 oz. 4.99 ea Member Price,Kraft Shredded Cheese 6-8 oz.,Kraft Shredded Cheese 6-8 oz.,single_product,not_split,0.8,false,,,4.99,6-8 oz.,6.0,8.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
5184549f473b,f70016b9db11,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,13,Red Baron Pizza 14.76-23.45 oz. 3.99 ea Member Price,Red Baron Pizza 14.76-23.45 oz.,Red Baron Pizza 14.76-23.45 oz.,single_product,not_split,0.8,false,,,3.99,14.76-23.45 oz.,14.76,23.45,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
2202ec2d6d7f,12ea82185fda,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,14,"La Croix Sparkling Water 8 pack, 12 oz. cans. 3.49 ea Member Price","La Croix Sparkling Water 8 pack, 12 oz. cans.","La Croix Sparkling Water 8 pack, 12 oz. cans.",single_product,not_split,0.8,false,,crop_tile_mismatch,3.49,"8 pack, 12 oz. cans",8.0,8.0,pack,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
113bc9820a03,6d9735b03dc5,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,15,"Poppi Soda 6 pack, 12 oz. cans. 4.99 ea Member Price","Poppi Soda 6 pack, 12 oz. cans.","Poppi Soda 6 pack, 12 oz. cans.",single_product,not_split,0.8,false,,crop_tile_mismatch,4.99,"6 pack, 12 oz. cans",6.0,6.0,pack,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
4b313dc65114,275ce7b75749,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,3,16,"Gatorade 8 pack, 12 oz. 6.99 ea Member Price","Gatorade 8 pack, 12 oz.","Gatorade 8 pack, 12 oz.",single_product,not_split,0.8,false,,crop_tile_mismatch,6.99,"8 pack, 12 oz.",8.0,8.0,pack,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
5335561483e8,43145ba588fc,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,1,Foster Farms Fresh & Natural Chicken Leg Quarters Sold in a 10-lb. bag at $9.90 ea. Member Price. 99¢ lb Member Price,Foster Farms Fresh & Natural Chicken Leg Quarters,Foster Farms Fresh & Natural Chicken Leg Quarters,single_product,not_split,0.8,false,,missing_package_size|first_pass_crop_disagreement|crop_verification_override|crop_override_product_name,0.99,Sold in a 10-lb. bag at $9.90 ea. Member Price.,10.0,10.0,lb,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
f40708d84b23,e424b3890147,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,2,Signature SELECT Beef Patties 15.99 Member Price,Signature SELECT Beef Patties,Signature SELECT Beef Patties,single_product,not_split,0.8,false,,missing_package_size,15.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
81f1288105b2,ae4beac820ea,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,3,Kid’s 1/4 Sheet Past Party Tray 24.99 Member Price,Kid’s 1/4 Sheet Past Party Tray,Kid’s 1/4 Sheet Past Party Tray,excluded,not_split,0.9,false,Kid’s 1/4 Sheet Past Party Tray 24.99 Member Price,missing_package_size|excluded_category:deli_trays,24.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
82a872ca3e1d,8a7d205e84f3,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,4,Reser’s American Classics Salad 2.99 Member Price,Reser’s American Classics Salad,Reser’s American Classics Salad,single_product,not_split,0.8,false,,missing_package_size|crop_tile_mismatch,2.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
2d81b23f0ba8,c7ed1286fac6,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,5,King’s Hawaiian Rolls 12 ct. 4.99 Member Price,King’s Hawaiian Rolls 12 ct.,King’s Hawaiian Rolls 12 ct.,single_product,not_split,0.8,false,,,4.99,12 ct.,12.0,12.0,ct,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
a29acba54b26,9454903fffe1,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,6,Fruit Tray with Dip Every Day 16.99 Member Price,Fruit Tray with Dip,Fruit Tray with Dip,single_product,not_split,0.8,false,,missing_package_size|baseline_candidate,16.99,,,,,each,Every Day Member Price,member_price,full_week,baseline_candidate,standard_grid_offer
73fe427fa43b,af6fcc3798e7,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,7,Decorated Cake 1/8 Sheet 12.99 Member Price,Decorated Cake 1/8 Sheet,Decorated Cake 1/8 Sheet,single_product,not_split,0.8,false,,missing_package_size|crop_tile_mismatch,12.99,1/8 Sheet,,,sheet,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
eeae8f6f9375,0250d0bc3cba,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,8,Decorated Cupcakes 10.99 Member Price,Decorated Cupcakes,Decorated Cupcakes,single_product,not_split,0.8,false,,missing_package_size,10.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
2ce812ffac2f,1dc4a9f880ce,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,9,Fresh Fruit Tart 21.99 Member Price,Fresh Fruit Tart,Fresh Fruit Tart,single_product,not_split,0.8,false,,missing_package_size,21.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
a360ca6b23db,f3ddeb8f3ee5,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,10,Woodford Reserve Bourbon 25.99 Member Price,Woodford Reserve Bourbon,Woodford Reserve Bourbon,excluded,not_split,0.9,false,Woodford Reserve Bourbon 25.99 Member Price,missing_package_size|excluded_category|crop_tile_mismatch|excluded_category:excluded_category,25.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
3b8b2ad1bffc,bb6434a81231,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,11,"White Claw, Truly, or Bud Light Seltzer 12 pk. 12 oz. cans 18.99 Member Price","White Claw, Truly, or Bud Light Seltzer 12 pk. 12 oz. cans","White Claw, Truly, or Bud Light Seltzer 12 pk. 12 oz. cans",excluded,not_split,0.9,false,"White Claw, Truly, or Bud Light Seltzer 12 pk. 12 oz. cans 18.99 Member Price",excluded_category|excluded_category:excluded_category,18.99,12 pk. 12 oz. cans,12.0,12.0,pk,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
24680ab86171,005effa6c20a,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,12,"Topo Chico, Smirnoff, AHA, or Bai Sparkling Water 8-12 pk. 17.99 Member Price","Topo Chico, Smirnoff, AHA, or Bai Sparkling Water 8-12 pk.","Topo Chico, Smirnoff, AHA, or Bai Sparkling Water 8-12 pk.",excluded,not_split,0.9,false,"Topo Chico, Smirnoff, AHA, or Bai Sparkling Water 8-12 pk. 17.99 Member Price",excluded_category|excluded_category:excluded_category,17.99,8-12 pk.,8.0,12.0,pk,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
8dcb87964ebc,52a7f1f20c9b,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,13,"Yellow Peaches, Nectarines or Black Plums 2 lbs $5","Yellow Peaches, Nectarines or Black Plums","Yellow Peaches, Nectarines",text_explicit_split,text_explicit,0.85,false,,first_pass_crop_disagreement|crop_verification_override|crop_override_price_package_promo_mechanic_product_name,5.0,2 lbs,2.0,2.0,lbs,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
0bc4f0fbe897,52a7f1f20c9b,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,13,"Yellow Peaches, Nectarines or Black Plums 2 lbs $5","Yellow Peaches, Nectarines or Black Plums",Black Plums,text_explicit_split,text_explicit,0.85,false,,first_pass_crop_disagreement|crop_verification_override|crop_override_price_package_promo_mechanic_product_name,5.0,2 lbs,2.0,2.0,lbs,each,Member Price,member_price,friday_only,short_term_dip,friday_only_block
4202592fa8f9,a98548e07dfc,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,14,Signature SELECT Pork Spareribs 2 lbs $5 Member Price,Signature SELECT Pork Spareribs,Signature SELECT Pork Spareribs,single_product,not_split,0.8,false,,crop_tile_mismatch,5.0,2 lbs,2.0,2.0,lbs,per_pack,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
5519e6007625,5165de4ed2b0,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,15,Fresh Sushi $5 ea Member Price,Fresh Sushi,Fresh Sushi,single_product,not_split,0.8,false,,missing_package_size|crop_tile_mismatch,5.0,,,,,each,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
d20e338eb7ad,3021bc4fdc0d,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,16,Oscar Mayer Bacon $5 ea Member Price,Oscar Mayer Bacon,Oscar Mayer Bacon,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,each,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
b4ed05cb04a0,51d5a1e45dee,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,17,Caspers Hot Dogs $5 ea Member Price,Caspers Hot Dogs,Caspers Hot Dogs,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,each,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
ac46d793dd97,f695dd48d43f,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,18,Strawberries Large Pack $5 ea Member Price,Strawberries Large Pack,Strawberries Large Pack,single_product,not_split,0.8,false,,missing_package_size,5.0,Large Pack,,,,each,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
a4a2e369215c,2bd3e35bd99b,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,19,"Yellow Peaches, Nectarines or Black Plums 2 lbs $5 ea Member Price","Yellow Peaches, Nectarines or Black Plums","Yellow Peaches, Nectarines",text_explicit_split,text_explicit,0.85,false,,,5.0,2 lbs,2.0,2.0,lbs,per_pack,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
42f5fb8b2339,2bd3e35bd99b,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,19,"Yellow Peaches, Nectarines or Black Plums 2 lbs $5 ea Member Price","Yellow Peaches, Nectarines or Black Plums",Black Plums,text_explicit_split,text_explicit,0.85,false,,,5.0,2 lbs,2.0,2.0,lbs,per_pack,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
f425eb25c22f,4ec469bc9ff8,Safeway_2026-07-01_safeway_7-1_-_7-7,Albertsons,Safeway,bay_area,2026-07-01,2026-07-07,safeway 7-1 - 7-7.pdf,4,20,Fresh Atlantic Salmon Portion $5 ea Member Price,Fresh Atlantic Salmon Portion,Fresh Atlantic Salmon Portion,single_product,not_split,0.8,false,,missing_package_size,5.0,,,,,each,$5 Friday July 3rd,multi_buy,friday_only,short_term_dip,friday_only_block
