split_item_id,raw_offer_id,flyer_id,parent_company,banner,region,week_start,week_end,source_file,page_number,offer_index_on_page,raw_offer_text,raw_product_text,split_product_text,split_status,split_source,split_confidence,needs_human_grounding,group_offer_text,review_reasons,advertised_price,package_text,package_size_min,package_size_max,package_unit,price_basis,promo_text,promo_type_guess,availability_type_guess,price_role_guess,layout_type
8e43e278f6f5,4f807e8b4767,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,17,Hass Avocados Each 2/$4 Member Price Every Day,Hass Avocados,Hass Avocados,single_product,not_split,0.8,false,,,2.0,Each,1.0,1.0,count,multi_buy,2/$4 Member Price Every Day,multi_buy,full_week,baseline_candidate,standard_grid_offer
87005f1fb296,cfbd4e89ad95,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,18,Broccoli Crowns 2.99 lb Member Price,Broccoli Crowns,Broccoli Crowns,single_product,not_split,0.8,false,,,2.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
5ee261c533cc,26dac3c578a2,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,19,Large Navel Oranges 1.69 lb Member Price,Large Navel Oranges,Large Navel Oranges,single_product,not_split,0.8,false,,,1.69,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
dad4137f46c0,c8389f00a4a7,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,20,Lemon Every Day 2/$3 Member Price,Lemon,Lemon,single_product,not_split,0.8,false,,,1.5,,2.0,2.0,count,multi_buy,Every Day 2/$3 Member Price,multi_buy,full_week,baseline_candidate,standard_grid_offer
80f7aba71d46,3918781d7e4d,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,21,Cucumber Each Member Price 4/$5,Cucumber,Cucumber,single_product,not_split,0.8,false,,,1.25,Each,1.0,1.0,count,multi_buy,4/$5 Member Price,multi_buy,full_week,promo_price,standard_grid_offer
186022ee2973,be086e67871a,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,22,Yellow Peaches or Nectarines Every Day 4.49 lb,Yellow Peaches or Nectarines,Yellow Peaches,text_explicit_split,text_explicit,0.85,false,,,4.49,,,,,per_lb,Every Day,regular_sale,full_week,baseline_candidate,standard_grid_offer
fbd95c0405e7,be086e67871a,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,22,Yellow Peaches or Nectarines Every Day 4.49 lb,Yellow Peaches or Nectarines,Nectarines,text_explicit_split,text_explicit,0.85,false,,,4.49,,,,,per_lb,Every Day,regular_sale,full_week,baseline_candidate,standard_grid_offer
89975ef5f959,86ca825240de,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,23,"Red, Orange or Yellow Bell Pepper 2/$4 Member Price","Red, Orange or Yellow Bell Pepper","Red, Orange",text_explicit_split,text_explicit,0.85,false,,,2.0,,2.0,2.0,count,multi_buy,2/$4 Member Price,multi_buy,full_week,promo_price,standard_grid_offer
effd893b0344,86ca825240de,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,23,"Red, Orange or Yellow Bell Pepper 2/$4 Member Price","Red, Orange or Yellow Bell Pepper",Yellow Bell Pepper,text_explicit_split,text_explicit,0.85,false,,,2.0,,2.0,2.0,count,multi_buy,2/$4 Member Price,multi_buy,full_week,promo_price,standard_grid_offer
7fced593a80b,9c9836884823,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,24,Boar's Head Genoa Salami 13.99 lb Member Price,Boar's Head Genoa Salami,Boar's Head Genoa Salami,single_product,not_split,0.8,false,,,13.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
ad5bee574651,15c7d0eda13e,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,25,Boar's Head Green Salad 7.99 lb Member Price,Boar's Head Green Salad,Boar's Head Green Salad,single_product,not_split,0.8,false,,,7.99,,,,,per_lb,Member Price,member_price,full_week,promo_price,standard_grid_offer
596aceea487f,2108d5bca772,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,26,Boar's Head Sandwich Wrap 7.99 Member Price,Boar's Head Sandwich Wrap,Boar's Head Sandwich Wrap,single_product,not_split,0.8,false,,missing_package_size,7.99,,,,,per_pack,Member Price; Earn 4X Points,member_price,full_week,promo_price,standard_grid_offer
8206ba140a16,d74a0f7a2569,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,27,Private Selection Turkey or Cheddar Cheese 9.99 Member Price,Private Selection Turkey or Cheddar Cheese,Private Selection Turkey,text_explicit_split,text_explicit,0.85,false,,missing_package_size,9.99,,,,,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
034c65ab8a41,d74a0f7a2569,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,27,Private Selection Turkey or Cheddar Cheese 9.99 Member Price,Private Selection Turkey or Cheddar Cheese,Cheddar Cheese,text_explicit_split,text_explicit,0.85,false,,missing_package_size,9.99,,,,,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
41ca1f1fe1de,dc7fc38cea56,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,28,Gourmet Cookies or Sticky Buns 8.99 Member Price,Gourmet Cookies or Sticky Buns,Gourmet Cookies,text_explicit_split,text_explicit,0.85,false,,missing_package_size,8.99,,,,,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
cc9a9b6281b7,dc7fc38cea56,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,28,Gourmet Cookies or Sticky Buns 8.99 Member Price,Gourmet Cookies or Sticky Buns,Sticky Buns,text_explicit_split,text_explicit,0.85,false,,missing_package_size,8.99,,,,,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
7db9c2ab18f5,851af1028b7b,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,29,Artisan Garlic Bread 2.99 Member Price,Artisan Garlic Bread,Artisan Garlic Bread,single_product,not_split,0.8,false,,missing_package_size,2.99,,,,,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
1826d5e7a0b7,5ae948714fdc,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,30,Jon Donaire Cheesecake 20.99 Member Price,Jon Donaire Cheesecake,Jon Donaire Cheesecake,single_product,not_split,0.8,false,,missing_package_size,20.99,,,,,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
61a8b405dab8,523e82fd8c61,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,2,31,Fresh Baked Bagels 5.99 Member Price,Fresh Baked Bagels,Fresh Baked Bagels,single_product,not_split,0.8,false,,missing_package_size,5.99,,,,,per_pack,Member Price,member_price,full_week,promo_price,standard_grid_offer
0d2c79a677f5,d6a2b4140831,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,1,Applegate Farms Bacon Selected varieties. 8 oz. 5.99 ea Member Price,Applegate Farms Bacon,Applegate Farms Bacon,group_not_split,not_split,0.7,true,Applegate Farms Bacon Selected varieties. 8 oz. 5.99 ea Member Price,broad_group_needs_human_grounding,5.99,8 oz,8.0,8.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
abf6d01afd8c,d13ce624a81f,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,2,Oscar Mayer Hot Dogs Selected varieties. 16 oz. 8.99 ea Member Price,Oscar Mayer Hot Dogs,Oscar Mayer Hot Dogs,group_not_split,not_split,0.7,true,Oscar Mayer Hot Dogs Selected varieties. 16 oz. 8.99 ea Member Price,broad_group_needs_human_grounding,8.99,16 oz,16.0,16.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
fd3540101e11,8d85490622a5,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,3,Open Nature* Atlantic Salmon Fillets Farm Raised. 2 lb. bag. 24.99 ea Member Price,Open Nature* Atlantic Salmon Fillets,Open Nature* Atlantic Salmon Fillets,single_product,not_split,0.8,false,,,24.99,2 lb. bag,2.0,2.0,lb,per_pack,Member Price,member_price,full_week,promo_price,coupon_grid_offer
a0c29dd3ee00,fac219962dab,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,4,St. Louis Style Pork Spareribs Previously frozen. 12.99 lb,St. Louis Style Pork Spareribs,St. Louis Style Pork Spareribs,single_product,not_split,0.8,false,,missing_package_size,12.99,,,,,per_lb,,regular_sale,full_week,promo_price,coupon_grid_offer
1a8e17927b0f,3dbe64750fd1,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,5,Nature's Own Crafted Bread Selected varieties. 20 oz. 2.99 ea Member Price,Nature's Own Crafted Bread,Nature's Own Crafted Bread,group_not_split,not_split,0.7,true,Nature's Own Crafted Bread Selected varieties. 20 oz. 2.99 ea Member Price,broad_group_needs_human_grounding,2.99,20 oz,20.0,20.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
21f98f888de9,7628b6c2a586,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,6,Lucerne® Shredded or Chunk Cheese Selected varieties. 6-8 oz. 2.99 ea Member Price,Lucerne® Shredded or Chunk Cheese,Lucerne® Shredded,text_explicit_split,text_explicit,0.85,false,,,2.99,6-8 oz,6.0,8.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
30a8a53a9a11,7628b6c2a586,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,6,Lucerne® Shredded or Chunk Cheese Selected varieties. 6-8 oz. 2.99 ea Member Price,Lucerne® Shredded or Chunk Cheese,Chunk Cheese,text_explicit_split,text_explicit,0.85,false,,,2.99,6-8 oz,6.0,8.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
3d7884d5be87,f9573786991d,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,7,Lactaid Milk Selected varieties. 64 oz. 3.99 ea Member Price,Lactaid Milk,Lactaid Milk,group_not_split,not_split,0.7,true,Lactaid Milk Selected varieties. 64 oz. 3.99 ea Member Price,broad_group_needs_human_grounding,3.99,64 oz,64.0,64.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
6e87c8d89f53,d70359698515,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,8,Guerrero Corn Tortillas 80 ct. 2.49 ea Member Price,Guerrero Corn Tortillas,Guerrero Corn Tortillas,single_product,not_split,0.8,false,,,2.49,80 ct,80.0,80.0,ct,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
47afef1a4bb2,f5c70c7a48d7,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,9,Pepperidge Farm Goldfish Crackers Selected varieties. 6.1-8 oz. 3.49 ea Member Price,Pepperidge Farm Goldfish Crackers,Pepperidge Farm Goldfish Crackers,group_not_split,not_split,0.7,true,Pepperidge Farm Goldfish Crackers Selected varieties. 6.1-8 oz. 3.49 ea Member Price,broad_group_needs_human_grounding,3.49,6.1-8 oz,6.1,8.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
f412e0881a0f,9df046703a57,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,10,Tillamook Farmstyle Thick Cut Cheese Selected varieties. 7 oz. 3.99 ea Member Price,Tillamook Farmstyle Thick Cut Cheese,Tillamook Farmstyle Thick Cut Cheese,group_not_split,not_split,0.7,true,Tillamook Farmstyle Thick Cut Cheese Selected varieties. 7 oz. 3.99 ea Member Price,broad_group_needs_human_grounding,3.99,7 oz,7.0,7.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
0a6d5baee9a8,a7100a313fb3,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,11,Land O Lakes Butter Selected varieties. 15-16 oz. 3.49 ea Member Price,Land O Lakes Butter,Land O Lakes Butter,group_not_split,not_split,0.7,true,Land O Lakes Butter Selected varieties. 15-16 oz. 3.49 ea Member Price,broad_group_needs_human_grounding,3.49,15-16 oz,15.0,16.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
fc073545cd0d,207508bcbe33,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,12,Hidden Valley Ranch Dressing Selected varieties. 16 oz. 3.49 ea Member Price,Hidden Valley Ranch Dressing,Hidden Valley Ranch Dressing,group_not_split,not_split,0.7,true,Hidden Valley Ranch Dressing Selected varieties. 16 oz. 3.49 ea Member Price,broad_group_needs_human_grounding,3.49,16 oz,16.0,16.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
b5a306120029,1429fbb935d5,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,13,"Cheez-It Crackers, Chex Mix, Bugles, Gardetto's, Nature Valley Crunchy Granola Bars, Fiber One Bars, Betty Crocker Fruit Snacks, Fruit by the Foot, Fruit Gushers, Fruit Roll-Ups, Mott's Fruit Flavored Snacks, or Cheetos Mac'n Cheese Selected varieties. 4.5-8.94 oz. 2.49 ea Member Price Earn 4X Points!","Cheez-It Crackers, Chex Mix, Bugles, Gardetto's, Nature Valley Crunchy Granola Bars, Fiber One Bars, Betty Crocker Fruit Snacks, Fruit by the Foot, Fruit Gushers, Fruit Roll-Ups, Mott's Fruit Flavored Snacks, or Cheetos Mac'n Cheese","Cheez-It Crackers, Chex Mix, Bugles, Gardetto's, Nature Valley Crunchy Granola Bars, Fiber One Bars, Betty Crocker Fruit Snacks, Fruit by the Foot, Fruit Gushers, Fruit Roll-Ups, Mott's Fruit Flavored Snacks",text_explicit_split,text_explicit,0.85,false,,,2.49,4.5-8.94 oz,4.5,8.94,oz,each,Member Price Earn 4X Points!,member_price,full_week,promo_price,points_promo_block
84cfc9da83ec,1429fbb935d5,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,13,"Cheez-It Crackers, Chex Mix, Bugles, Gardetto's, Nature Valley Crunchy Granola Bars, Fiber One Bars, Betty Crocker Fruit Snacks, Fruit by the Foot, Fruit Gushers, Fruit Roll-Ups, Mott's Fruit Flavored Snacks, or Cheetos Mac'n Cheese Selected varieties. 4.5-8.94 oz. 2.49 ea Member Price Earn 4X Points!","Cheez-It Crackers, Chex Mix, Bugles, Gardetto's, Nature Valley Crunchy Granola Bars, Fiber One Bars, Betty Crocker Fruit Snacks, Fruit by the Foot, Fruit Gushers, Fruit Roll-Ups, Mott's Fruit Flavored Snacks, or Cheetos Mac'n Cheese",Cheetos Mac'n Cheese,text_explicit_split,text_explicit,0.85,false,,,2.49,4.5-8.94 oz,4.5,8.94,oz,each,Member Price Earn 4X Points!,member_price,full_week,promo_price,points_promo_block
9eb8e42503d8,4b4cec05cf6c,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,14,Signature SELECT® Pizza Rising Crust or Thin Crust. Selected varieties. 12.94-31.5 oz. 3.99 ea Member Price,Signature SELECT® Pizza Rising Crust or Thin Crust,Signature SELECT® Pizza Rising Crust,text_explicit_split,text_explicit,0.85,false,,,3.99,12.94-31.5 oz,12.94,31.5,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
671c8ae1d86f,4b4cec05cf6c,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,14,Signature SELECT® Pizza Rising Crust or Thin Crust. Selected varieties. 12.94-31.5 oz. 3.99 ea Member Price,Signature SELECT® Pizza Rising Crust or Thin Crust,Thin Crust,text_explicit_split,text_explicit,0.85,false,,,3.99,12.94-31.5 oz,12.94,31.5,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
6e27edc4ed47,6cf9ca24bb2d,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,15,"Ritz Crackers or Toasted Chips, Nabisco Snack Crackers Selected varieties. 7.1-13.7 oz. 2.49 ea Member Price Earn 4X Points!","Ritz Crackers or Toasted Chips, Nabisco Snack Crackers","Ritz Crackers or Toasted Chips, Nabisco Snack Crackers",group_not_split,not_split,0.7,true,"Ritz Crackers or Toasted Chips, Nabisco Snack Crackers Selected varieties. 7.1-13.7 oz. 2.49 ea Member Price Earn 4X Points!",broad_group_needs_human_grounding,2.49,7.1-13.7 oz,7.1,13.7,oz,each,Member Price Earn 4X Points!,member_price,full_week,promo_price,points_promo_block
c8c8f4f10f30,83c5df258267,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,16,"Skinny Pop Popcorn, Pirate's Booty, Angie's Boom Chicka Pop, Popcorners, or Sensible Portions Veggie Straws Selected varieties. 4-7 oz. 3.49 ea Member Price Earn 4X Points!","Skinny Pop Popcorn, Pirate's Booty, Angie's Boom Chicka Pop, Popcorners, or Sensible Portions Veggie Straws","Skinny Pop Popcorn, Pirate's Booty, Angie's Boom Chicka Pop, Popcorners",text_explicit_split,text_explicit,0.85,false,,,3.49,4-7 oz,4.0,7.0,oz,each,Member Price Earn 4X Points!,member_price,full_week,promo_price,points_promo_block
edb9217add5c,83c5df258267,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,16,"Skinny Pop Popcorn, Pirate's Booty, Angie's Boom Chicka Pop, Popcorners, or Sensible Portions Veggie Straws Selected varieties. 4-7 oz. 3.49 ea Member Price Earn 4X Points!","Skinny Pop Popcorn, Pirate's Booty, Angie's Boom Chicka Pop, Popcorners, or Sensible Portions Veggie Straws",Sensible Portions Veggie Straws,text_explicit_split,text_explicit,0.85,false,,,3.49,4-7 oz,4.0,7.0,oz,each,Member Price Earn 4X Points!,member_price,full_week,promo_price,points_promo_block
3317af6a6658,8f92c5e65686,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,17,Totino's Party Pizza Selected varieties. 9.8-10.9 oz. 5.99 5/$ Member Price,Totino's Party Pizza,Totino's Party Pizza,group_not_split,not_split,0.7,true,Totino's Party Pizza Selected varieties. 9.8-10.9 oz. 5.99 5/$ Member Price,broad_group_needs_human_grounding,5.99,9.8-10.9 oz,9.8,10.9,oz,multi_buy,5/$ Member Price,multi_buy,full_week,promo_price,coupon_grid_offer
2228404b0174,ec9e62c4621a,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,18,Lean Cuisine Entrees Selected varieties. 5.25-11.5 oz. 2.99 ea Member Price Earn 4X Points!,Lean Cuisine Entrees,Lean Cuisine Entrees,group_not_split,not_split,0.7,true,Lean Cuisine Entrees Selected varieties. 5.25-11.5 oz. 2.99 ea Member Price Earn 4X Points!,broad_group_needs_human_grounding,2.99,5.25-11.5 oz,5.25,11.5,oz,each,Member Price Earn 4X Points!,member_price,full_week,promo_price,points_promo_block
7d03956fb8ea,c24e17ab8ca5,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,19,Vita Coco Coconut Water Selected varieties. 16.9 oz. 2.29 ea Member Price,Vita Coco Coconut Water,Vita Coco Coconut Water,group_not_split,not_split,0.7,true,Vita Coco Coconut Water Selected varieties. 16.9 oz. 2.29 ea Member Price,broad_group_needs_human_grounding,2.29,16.9 oz,16.9,16.9,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
7f53600266d6,74acbf328a3f,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,20,Nescafé Coffee Beverage Selected varieties. 40-50 oz. 5.99 ea Member Price,Nescafé Coffee Beverage,Nescafé Coffee Beverage,group_not_split,not_split,0.7,true,Nescafé Coffee Beverage Selected varieties. 40-50 oz. 5.99 ea Member Price,broad_group_needs_human_grounding,5.99,40-50 oz,40.0,50.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
7dd91221d24a,1c4e87f17f81,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,21,Jack Daniel's Whiskey Selected varieties. 750 ml. 16.99 ea,Jack Daniel's Whiskey,Jack Daniel's Whiskey,excluded,not_split,0.9,false,Jack Daniel's Whiskey Selected varieties. 750 ml. 16.99 ea,excluded_category|excluded_category:excluded_category,16.99,750 ml,750.0,750.0,ml,each,,regular_sale,full_week,promo_price,coupon_grid_offer
913113107f20,4d0ba42e4925,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,22,Resonata Cabernet Sauvignon or Chardonnay 4 pk. 187 ml. 15.99 ea,Resonata Cabernet Sauvignon or Chardonnay,Resonata Cabernet Sauvignon or Chardonnay,excluded,not_split,0.9,false,Resonata Cabernet Sauvignon or Chardonnay 4 pk. 187 ml. 15.99 ea,excluded_category|excluded_category:excluded_category,15.99,4 pk. 187 ml,4.0,4.0,pk,each,,regular_sale,full_week,promo_price,coupon_grid_offer
6e21bb6a0c00,17142e529242,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,23,"Signature SELECT® Refreshe Purified Drinking Water 24 pack, 16.9 oz. bottles. 3.99 ea Member Price",Signature SELECT® Refreshe Purified Drinking Water,Signature SELECT® Refreshe Purified Drinking Water,single_product,not_split,0.8,false,,,3.99,"24 pack, 16.9 oz. bottles",24.0,24.0,pack,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
931b8433610e,49f9ce7045ea,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,24,Gain Laundry Detergent Selected varieties. 92 oz. 12.99 ea Member Price,Gain Laundry Detergent,Gain Laundry Detergent,group_not_split,not_split,0.7,true,Gain Laundry Detergent Selected varieties. 92 oz. 12.99 ea Member Price,broad_group_needs_human_grounding,12.99,92 oz,92.0,92.0,oz,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
e6b26f9c2d2a,d028a669fab2,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,25,Viva Paper Towels 6 big rolls or Cottonelle Bath Tissue 6 mega rolls. 11.99 ea Member Price,Viva Paper Towels 6 big rolls or Cottonelle Bath Tissue 6 mega rolls,Viva Paper Towels 6 big rolls,text_explicit_split,text_explicit,0.85,false,,,11.99,6 big rolls or 6 mega rolls,6.0,6.0,rolls,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
bee2d285ca81,d028a669fab2,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,3,25,Viva Paper Towels 6 big rolls or Cottonelle Bath Tissue 6 mega rolls. 11.99 ea Member Price,Viva Paper Towels 6 big rolls or Cottonelle Bath Tissue 6 mega rolls,Cottonelle Bath Tissue 6 mega rolls,text_explicit_split,text_explicit,0.85,false,,,11.99,6 big rolls or 6 mega rolls,6.0,6.0,rolls,each,Member Price,member_price,full_week,promo_price,coupon_grid_offer
29cf6ededc93,1b7421255057,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,1,Signature SELECT™ Pork Spareribs St. Louis Style Back Ripper or Classic Cut 5.99 Member Price,Signature SELECT™ Pork Spareribs St. Louis Style Back Ripper or Classic Cut,Signature SELECT™ Pork Spareribs St. Louis Style Back Ripper,text_explicit_split,text_explicit,0.85,false,,missing_package_size,5.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
7ace21b20c6d,1b7421255057,Safeway_2026-06-17_safeway_6-17_-_6-23,Albertsons,Safeway,bay_area,2026-06-17,2026-06-23,safeway 6-17 - 6-23.pdf,4,1,Signature SELECT™ Pork Spareribs St. Louis Style Back Ripper or Classic Cut 5.99 Member Price,Signature SELECT™ Pork Spareribs St. Louis Style Back Ripper or Classic Cut,Classic Cut,text_explicit_split,text_explicit,0.85,false,,missing_package_size,5.99,,,,,each,Member Price,member_price,full_week,promo_price,standard_grid_offer
