canonical_id,display_name,search_query,content_theme,candidate_rank,product_name,price,pid,upc,size
peaches_per_lb,Peaches,yellow peaches,price_tracker_baseline,4,Signature SELECT Peaches Sliced - 16 Oz,3.49,144900002,0002113009320,OUNCE
peaches_per_lb,Peaches,yellow peaches,price_tracker_baseline,5,Signature SELECT Peaches Sliced in 100% Juice - 15 Oz,2.99,122150051,0002113032528,OUNCE
pepsi_12packs,Pepsi,Pepsi 12-pack,price_tracker_baseline,1,Pepsi Soda Pop Cola - 12-12 Oz,11.99,108010302,0001200080994,FL.OZ
pepsi_12packs,Pepsi,Pepsi 12-pack,price_tracker_baseline,2,Pepsi Soda Pop Wild Cherry Cola - 12-12 Oz,11.99,108010300,0001200080999,FL.OZ
pepsi_12packs,Pepsi,Pepsi 12-pack,price_tracker_baseline,3,Pepsi Zero Sugar Soda Pop Cola - 12-12 Oz,11.99,108010676,0001200001879,FL.OZ
pepsi_12packs,Pepsi,Pepsi 12-pack,price_tracker_baseline,4,Diet Pepsi Soda Pop Cola - 12-12 Oz,11.99,108010304,0001200017186,FL.OZ
pepsi_12packs,Pepsi,Pepsi 12-pack,price_tracker_baseline,5,Diet Pepsi Caffeine Free Soda Pop Cola - 12-12 Oz,11.99,108010308,0001200017209,FL.OZ
philadelphia_cream_cheese,Philadelphia cream cheese,Philadelphia cream cheese 7.5-8 oz tubs or bricks,price_tracker_baseline,1,Philadelphia Original Cream Cheese - 8 Oz,3.99,137100654,0002100061223,OUNCE
philadelphia_cream_cheese,Philadelphia cream cheese,Philadelphia cream cheese 7.5-8 oz tubs or bricks,price_tracker_baseline,2,Philadelphia Original Cream Cheese Spread - 8 Oz,5.19,137100631,0002100000014,OUNCE
philadelphia_cream_cheese,Philadelphia cream cheese,Philadelphia cream cheese 7.5-8 oz tubs or bricks,price_tracker_baseline,3,Philadelphia Plant-Based Dairy Free Original Cream Cheese Spread - 8 Oz,5.99,970543954,0002100008143,OUNCE
philadelphia_cream_cheese,Philadelphia cream cheese,Philadelphia cream cheese 7.5-8 oz tubs or bricks,price_tracker_baseline,4,Philadelphia Reduced Fat Cream Cheese - 8 Oz,3.99,137100651,0002100061247,OUNCE
philadelphia_cream_cheese,Philadelphia cream cheese,Philadelphia cream cheese 7.5-8 oz tubs or bricks,price_tracker_baseline,5,Philadelphia Reduced Fat Cream Cheese Spread - 8 Oz,5.19,137100632,0002100000028,OUNCE
pillsbury_refrigerated_dough,Pillsbury refrigerated dough,Pillsbury Grands 8-16.3 oz cans/tubes,price_tracker_baseline,1,Pillsbury Grands! Biscuits Flaky Layers Butter Tasting Butter Flavor 8 Count - 16.3 Oz,2.5,138010257,0001800000211,OUNCE
pillsbury_refrigerated_dough,Pillsbury refrigerated dough,Pillsbury Grands 8-16.3 oz cans/tubes,price_tracker_baseline,2,Pillsbury Grands! Biscuits Flaky Layers Honey Butter 8 Count - 16.3 Oz,2.5,960027759,0001800000918,OUNCE
pillsbury_refrigerated_dough,Pillsbury refrigerated dough,Pillsbury Grands 8-16.3 oz cans/tubes,price_tracker_baseline,3,Pillsbury Grands! Biscuits Flaky Layers Buttermilk 8 Count - 16.3 Oz,2.5,138010256,0001800000210,OUNCE
pillsbury_refrigerated_dough,Pillsbury refrigerated dough,Pillsbury Grands 8-16.3 oz cans/tubes,price_tracker_baseline,4,Pillsbury Grands! Cinnamon Rolls Big With Icing 5 Count - 17.5 Oz,7.49,138010025,0001800000159,OUNCE
pillsbury_refrigerated_dough,Pillsbury refrigerated dough,Pillsbury Grands 8-16.3 oz cans/tubes,price_tracker_baseline,5,Pillsbury Grands! Cinnamon Rolls Big Flaky Supreme With Icing 5 Count - 17.5 Oz,7.49,138010200,0001800000254,OUNCE
plums_per_lb,Plums,red plums,price_tracker_baseline,1,Red Plum,0.51,184140160,0048414016001,LB
plums_per_lb,Plums,red plums,price_tracker_baseline,2,Pluot / Plumcot,1.25,184140231,0048414014701,LB
plums_per_lb,Plums,red plums,price_tracker_baseline,3,Black Plum,0.51,184140122,0048414012201,LB
plums_per_lb,Plums,red plums,price_tracker_baseline,4,Organic Black Plum,0.68,184700081,0048470024601,LB
plums_per_lb,Plums,red plums,price_tracker_baseline,5,Red Cherries - 1.75 Lb,10.48,184140091,0048414009101,LB
post_cereal_giant_size,Post cereal,giant-size Post cereal 21-24.7 oz,price_tracker_baseline,1,Signature SELECT Cereal Frosted Shredded Wheat Bite-Size - 18 Oz,3.49,960013845,0002113028153,OUNCE
post_cereal_giant_size,Post cereal,giant-size Post cereal 21-24.7 oz,price_tracker_baseline,2,Post Cocoa Pebbles Cereal Giant Size - 23 Oz,6.99,971309711,0088491224929,OUNCE
post_cereal_giant_size,Post cereal,giant-size Post cereal 21-24.7 oz,price_tracker_baseline,3,Post Fruity Pebbles with Marshmallow Cereal Large Size - 13.5 Oz,6.29,971305519,0088491244365,OUNCE
post_cereal_giant_size,Post cereal,giant-size Post cereal 21-24.7 oz,price_tracker_baseline,4,Post Great Grains Crunchy Pecan Cereal Large Size - 16 Oz,3.99,960038559,0088491212601,OUNCE
post_cereal_giant_size,Post cereal,giant-size Post cereal 21-24.7 oz,price_tracker_baseline,5,"Post Great Grains Raisins, Dates & Pecans Cereal Large Size - 16 Oz",3.99,960038560,0088491212611,OUNCE
post_cereal_regular,Post cereal,Honey Bunches of Oats 10-16 oz,price_tracker_baseline,1,Post Honey Bunches of Oats with Strawberries Cereal - 11 Oz,4.79,970125107,0088491235948,OUNCE
post_cereal_regular,Post cereal,Honey Bunches of Oats 10-16 oz,price_tracker_baseline,2,Post Honey Bunches of Oats Honey Roasted Cereal Large Size - 15Oz,6.29,971305520,0088491244386,OUNCE
post_cereal_regular,Post cereal,Honey Bunches of Oats 10-16 oz,price_tracker_baseline,3,Post Honey Bunches of Oats Honey Roasted Cereal - 12 Oz,4.79,970125084,0088491235915,OUNCE
post_cereal_regular,Post cereal,Honey Bunches of Oats 10-16 oz,price_tracker_baseline,4,Post Honey Bunches of Oats with Almonds Cereal Large Size - 15 Oz,6.29,971305521,0088491244385,OUNCE
post_cereal_regular,Post cereal,Honey Bunches of Oats 10-16 oz,price_tracker_baseline,5,Post Honey Bunches of Oats with Almonds Cereal - 12 Oz,4.79,970125079,0088491235916,OUNCE
ribeye_steak,Ribeye steak,ribeye steak,price_tracker_baseline,1,USDA Choice Beef Ribeye Steak Bone-In Value Pack - 3 Lb,23.97,960109089,0020204500000,LB
ribeye_steak,Ribeye steak,ribeye steak,price_tracker_baseline,2,USDA Choice Beef Ribeye Steak Boneless Value Pack - 3.25 Lb,35.72,960109087,0020203800000,LB
ribeye_steak,Ribeye steak,ribeye steak,price_tracker_baseline,3,USDA Choice Beef Rib Steak Bone In - 2.00 Lb,21.98,960109088,0020206400000,LB
ribeye_steak,Ribeye steak,ribeye steak,price_tracker_baseline,4,USDA Choice Beef Ribeye Steak Boneless - 1.5 Lb,20.99,188020052,0020203600000,LB
ribeye_steak,Ribeye steak,ribeye steak,price_tracker_baseline,5,USDA Choice Beef Ribeye Steak Boneless Thin Value Pack - 2.5 Lb,34.98,960130150,0020206100000,LB
ritz_crackers,Ritz crackers,Ritz Original 8.8-13.7 oz boxes,price_tracker_baseline,1,RITZ Original Crackers - 13.7 Oz,4.99,960087287,0004400003111,OUNCE
ritz_crackers,Ritz crackers,Ritz Original 8.8-13.7 oz boxes,price_tracker_baseline,2,RITZ Fresh Stacks Original Crackers - 8-11.8 Oz,4.99,960087288,0004400003113,OUNCE
ritz_crackers,Ritz crackers,Ritz Original 8.8-13.7 oz boxes,price_tracker_baseline,3,RITZ Fresh Stacks Original Crackers Family Size - 17.8 Oz,5.99,960162712,0004400004575,OUNCE
ritz_crackers,Ritz crackers,Ritz Original 8.8-13.7 oz boxes,price_tracker_baseline,4,RITZ Original Crackers Family Size - 20.5 Oz,5.99,960514417,0004400005824,OUNCE
ritz_crackers,Ritz crackers,Ritz Original 8.8-13.7 oz boxes,price_tracker_baseline,5,RITZ Toasted Chips Original Crackers - 8.1 Oz,4.99,960272520,0004400005104,OUNCE
ritz_toasted_chips,Nabisco Ritz Toasted Chips,Ritz Toasted Chips 7-8.1 oz bags,price_tracker_baseline,1,RITZ Toasted Chips Original Crackers - 8.1 Oz,4.99,960272520,0004400005104,OUNCE
ritz_toasted_chips,Nabisco Ritz Toasted Chips,Ritz Toasted Chips 7-8.1 oz bags,price_tracker_baseline,2,RITZ Toasted Chips Cheddar Crackers - 8.1 Oz,4.99,960272522,0004400005106,OUNCE
ritz_toasted_chips,Nabisco Ritz Toasted Chips,Ritz Toasted Chips 7-8.1 oz bags,price_tracker_baseline,3,RITZ Toasted Chips Ranch Crackers - 8.1 Oz,4.99,970116963,0004400007249,OUNCE
ritz_toasted_chips,Nabisco Ritz Toasted Chips,Ritz Toasted Chips 7-8.1 oz bags,price_tracker_baseline,4,RITZ Toasted Chips Sour Cream and Onion Crackers - 8.1 Oz,4.99,960272521,0004400005105,OUNCE
ritz_toasted_chips,Nabisco Ritz Toasted Chips,Ritz Toasted Chips 7-8.1 oz bags,price_tracker_baseline,5,RITZ Toasted Chips Sweet Habanero Crackers - 8.1 Oz,4.99,970587619,0004400007771,OUNCE
ruffles_regular_bags,Ruffles,Ruffles Original 5-13 oz,price_tracker_baseline,1,Ruffles Potato Chips Original - 8.5 OZ,5.49,970031832,0002840051668,OUNCE
ruffles_regular_bags,Ruffles,Ruffles Original 5-13 oz,price_tracker_baseline,2,Ruffles Potato Chips Cheddar & Sour Cream - 8 OZ,5.49,970031803,0002840051691,OUNCE
ruffles_regular_bags,Ruffles,Ruffles Original 5-13 oz,price_tracker_baseline,3,Lays Potato Chips Wavy Original Party Size - 13 Oz,5.99,960541415,0002840031046,OUNCE
salmon,Salmon,Atlantic salmon,price_tracker_baseline,1,Fresh Farmed Atlantic Salmon Fillet Color Added  - 1.5 lb,17.99,186190041,0023011600000,LB
salmon,Salmon,Atlantic salmon,price_tracker_baseline,2,Fresh Atlantic Salmon Skinless Center Cut Fillet - 1 lb,13.99,970502884,0023128100000,LB
salmon,Salmon,Atlantic salmon,price_tracker_baseline,3,Fresh Farm Raised Atlantic Salmon Steak Color Added - 1 lb,11.99,960267460,0023011500000,LB
salmon,Salmon,Atlantic salmon,price_tracker_baseline,4,Open Nature Salmon Fillets Norwgian Atlantic - 12 Oz,12.99,970508962,0007989316116,OUNCE
salmon,Salmon,Atlantic salmon,price_tracker_baseline,5,C.wirthy Blackened Salmon Portions - 10 Oz,14.99,960461841,0066564962069,OUNCE
simply_party_size,Simply Party Size,Simply Party Size 10-11 oz,price_tracker_baseline,1,Deli Fried Chicken Mixed 8 Piece Hot - Each,10.99,970028885,0021343700000,EACH
simply_party_size,Simply Party Size,Simply Party Size 10-11 oz,price_tracker_baseline,2,Frito Lay Flavor Mix Variety Pack - 18 Count,11.99,970569814,0002840073742,COUNT
simply_party_size,Simply Party Size,Simply Party Size 10-11 oz,price_tracker_baseline,3,Lays Potato Chips Wavy Original Bag - 7.75 Oz,4.29,960312468,0002840004380,OUNCE
simply_party_size,Simply Party Size,Simply Party Size 10-11 oz,price_tracker_baseline,4,Lucerne Milk - Half Gallon (container may vary),3.19,136010013,0002113007010,FL.OZ
simply_party_size,Simply Party Size,Simply Party Size 10-11 oz,price_tracker_baseline,5,Cheerios Honey Nut Sweetened Whole Grain Oat Cereal - 10.8 Oz,2.0,960451506,0001600012479,OUNCE
simply_refrigerated_juice_lemonade,Simply refrigerated juice & lemonade,Simply Lemonade,price_tracker_baseline,1,Minute Maid Zero Sugar Lemonade Juice - 52 Fl. Oz. Bottle,2.0,970010654,0002500012052,FL.OZ
simply_refrigerated_juice_lemonade,Simply refrigerated juice & lemonade,Simply Lemonade,price_tracker_baseline,2,Tropicana Strawberry Lemonade Made with Real Lemons - 46 Fl. Oz.,2.99,971033163,0004850020548,FL.OZ
simply_refrigerated_juice_lemonade,Simply refrigerated juice & lemonade,Simply Lemonade,price_tracker_baseline,3,Tropicana Classic Lemonade Made with Real Lemons - 46 Fl. Oz.,2.99,971032571,0004850020547,FL.OZ
simply_refrigerated_juice_lemonade,Simply refrigerated juice & lemonade,Simply Lemonade,price_tracker_baseline,4,Simply Lemonade All Natural Non-GMO - 52 Fl. Oz.,2.0,960326340,0002500004498,FL.OZ
simply_refrigerated_juice_lemonade,Simply refrigerated juice & lemonade,Simply Lemonade,price_tracker_baseline,5,Simply Lemonade with Strawberry All Natural Non-GMO - 52 Fl. Oz.,2.0,960326567,0002500004086,FL.OZ
simply_snacks,Simply snacks,Simply Cheetos 4.5-13 oz,price_tracker_baseline,1,Cheetos Simply Puffs Cheese Flavored Snacks White Cheddar - 12 OZ,5.99,970095812,0002840059888,OUNCE
simply_snacks,Simply snacks,Simply Cheetos 4.5-13 oz,price_tracker_baseline,2,Cheetos Simply Spicy White Cheddar Cheese Puff Snacks - 6 Oz,3.99,971363100,0002840079997,OUNCE
simply_snacks,Simply snacks,Simply Cheetos 4.5-13 oz,price_tracker_baseline,3,Cheetos Simply Naked Puffs 8oz - 8 OZ,5.49,971322182,0002840079470,OUNCE
simply_snacks,Simply snacks,Simply Cheetos 4.5-13 oz,price_tracker_baseline,4,CHEETOS Snacks Cheese Flavored Puffs Party Size - 13.5 Oz,5.99,960543039,0002840031404,OUNCE
simply_snacks,Simply snacks,Simply Cheetos 4.5-13 oz,price_tracker_baseline,5,Cheetos Simply Naked Crunchy Flamin Hot 8.5oz - 8.5 OZ,5.49,971322180,0002840079468,OUNCE
sliced_or_shredded_cheese_6_8oz,Sliced or shredded cheese,Lucerne shredded cheese 6–8 oz 6-8 oz packages,price_tracker_baseline,1,Lucerne Cheese Finely Shredded Mexican Style 4 Cheese Blend - 8 Oz,2.99,137050358,0002113004726,OUNCE
sliced_or_shredded_cheese_6_8oz,Sliced or shredded cheese,Lucerne shredded cheese 6–8 oz 6-8 oz packages,price_tracker_baseline,2,Lucerne Cheese Finely Shredded Triple Cheddar - 8 Oz,2.99,960109669,0002113004830,OUNCE
sliced_or_shredded_cheese_6_8oz,Sliced or shredded cheese,Lucerne shredded cheese 6–8 oz 6-8 oz packages,price_tracker_baseline,3,Lucerne Cheese Mexican Blend Thick Cut Shredded- 8 Oz,2.99,960351132,0002113004945,OUNCE
sliced_or_shredded_cheese_6_8oz,Sliced or shredded cheese,Lucerne shredded cheese 6–8 oz 6-8 oz packages,price_tracker_baseline,4,Lucerne Cheese Finely Shredded Italian Style 6 Cheese Blend - 8 Oz,2.99,137051203,0002113004251,OUNCE
sliced_or_shredded_cheese_6_8oz,Sliced or shredded cheese,Lucerne shredded cheese 6–8 oz 6-8 oz packages,price_tracker_baseline,5,Lucerne Cheese Finely Shredded Queso Quesadilla - 8 Oz,2.99,960226621,0002113004933,OUNCE
sun_chips_7oz,Sun Chips,Sun Chips Original 7 oz bags,price_tracker_baseline,1,SunChips Snacks Whole Grain Original - 7 Oz,4.49,960094692,0002840014741,OUNCE
sun_chips_7oz,Sun Chips,Sun Chips Original 7 oz bags,price_tracker_baseline,2,SunChips Snacks Whole Grain Harvest Cheddar - 7 Oz,4.49,960094690,0002840014739,OUNCE
sun_chips_7oz,Sun Chips,Sun Chips Original 7 oz bags,price_tracker_baseline,3,SunChips Snacks Multigrain French Onion - 7 Oz,4.49,960094693,0002840015224,OUNCE
sun_chips_7oz,Sun Chips,Sun Chips Original 7 oz bags,price_tracker_baseline,4,Sunchips Honey Bbq - 7 Oz,4.49,971101969,0002840076237,OUNCE
sun_chips_7oz,Sun Chips,Sun Chips Original 7 oz bags,price_tracker_baseline,5,Lays Potato Chips Wavy Original Bag - 7.75 Oz,4.29,960312468,0002840004380,OUNCE
sweet_corn,Sweet corn,sweet corn,price_tracker_baseline,1,Sweet Corn,0.5,184350009,0048435002001,EACH
sweet_corn,Sweet corn,sweet corn,price_tracker_baseline,2,Sweet Corn 4 Count - Each,5.99,184350040,0069706970133,COUNT
sweet_corn,Sweet corn,sweet corn,price_tracker_baseline,3,Libbys Corn Whole Kernel Sweet - 15 Oz,1.67,960096944,0003710003662,OUNCE
sweet_corn,Sweet corn,sweet corn,price_tracker_baseline,4,Signature SELECT Corn On The Cob Mini - 12 Count,5.99,147010663,0002113009117,COUNT
sweet_corn,Sweet corn,sweet corn,price_tracker_baseline,5,Fresh Cut Corn Prepacked Tray 7 Count - 45 Oz,7.99,960222437,0024103100000,EACH
thomas_bagels_muffins_bread,Thomas bagels / English muffins / swirl bread,Thomas bagels 6 ct or roughly 12-18 oz,price_tracker_baseline,1,Thomas Plain Bagels 6 Count - 18 OZ,5.89,971362803,0004812195951,OUNCE
thomas_bagels_muffins_bread,Thomas bagels / English muffins / swirl bread,Thomas bagels 6 ct or roughly 12-18 oz,price_tracker_baseline,2,Thomas Everything Bagels 6 Count - 18 OZ,5.89,971362802,0004812195950,OUNCE
thomas_bagels_muffins_bread,Thomas bagels / English muffins / swirl bread,Thomas bagels 6 ct or roughly 12-18 oz,price_tracker_baseline,3,Thomas Cinnamon Raisin Bagels 6 Count - 18 OZ,5.89,971362799,0004812195940,OUNCE
thomas_bagels_muffins_bread,Thomas bagels / English muffins / swirl bread,Thomas bagels 6 ct or roughly 12-18 oz,price_tracker_baseline,4,Thomas' Plain Mini Bagels 10 Count - 15 Oz,6.59,196100353,0004812121657,OUNCE
thomas_bagels_muffins_bread,Thomas bagels / English muffins / swirl bread,Thomas bagels 6 ct or roughly 12-18 oz,price_tracker_baseline,5,Signature SELECT Bagels Plain - 18 Oz,3.29,960457724,0002113018250,OUNCE
tri_tip_roast,Tri-tip roast,tri-tip roast,price_tracker_baseline,1,Beef USDA Choice Roast Loin Tri Tip Whole Untrimmed - 3.5 Lb,17.47,960115330,0020213700000,LB
tri_tip_roast,Tri-tip roast,tri-tip roast,price_tracker_baseline,2,USDA Choice Beef Loin Tri Tip Roast - 2.5 Lb,19.98,188020204,0020222000000,LB
tri_tip_roast,Tri-tip roast,tri-tip roast,price_tracker_baseline,3,Meat Service Counter USDA Choice Beef Loin Tri Tip Untrimmed - 3.50 LB,17.47,960262393,0020841300000,LB
tri_tip_roast,Tri-tip roast,tri-tip roast,price_tracker_baseline,4,USDA Choice Beef Loin Tri Tip Steak - 2 Lb,15.98,188020205,0020222100000,LB
tri_tip_roast,Tri-tip roast,tri-tip roast,price_tracker_baseline,5,USDA Choice Loin Tri Tip Steak Boneless Extreme Value Pack - 3.5 Lb,27.97,960110089,0020222900000,LB
strawberries,Strawberries,strawberries 1 lb,price_tracker_baseline,1,Strawberries Prepacked - 1 Lb,3.99,184070124,0078035378403,LB
strawberries,Strawberries,strawberries 1 lb,price_tracker_baseline,2,Organic Strawberries Prepacked - 1 Lb,3.99,184700156,0067170400000,LB
strawberries,Strawberries,strawberries 1 lb,price_tracker_baseline,3,Strawberries Prepacked - 2 Lb,6.99,960012546,0003338320030,LB
strawberries,Strawberries,strawberries 1 lb,price_tracker_baseline,4,Fresh Cut Strawberry & Blueberry Bowl - 24 Oz,12.99,960131250,0024201700000,EACH
strawberries,Strawberries,strawberries 1 lb,price_tracker_baseline,5,Signature SELECT Frozen Unsweetened Whole Strawberries - 16 Oz,2.79,144010004,0002113009305,OUNCE
avocados,Hass Avocados,hass avocado,price_tracker_baseline,1,Medium Hass Avocado,1.5,184040105,0048404010501,EACH
avocados,Hass Avocados,hass avocado,price_tracker_baseline,2,Signature FARMS Hass Avocados Bagged - Each,5.99,960497390,0002113034396,EACH
avocados,Hass Avocados,hass avocado,price_tracker_baseline,3,Extra Large Hass Avocado,2.99,184040071,0048404007201,EACH
avocados,Hass Avocados,hass avocado,price_tracker_baseline,4,Organic Hass Avocado,2.5,184700157,0048470008301,EACH
avocados,Hass Avocados,hass avocado,price_tracker_baseline,5,Yo Quiero! Avocado Mashed 4 count - 2 Oz Each,4.99,970108098,0081004159023,OUNCE
doritos_nacho_cheese,Doritos Nacho Cheese,doritos nacho cheese,price_tracker_baseline,1,Takis Pickle Punch 9.9oz - 9.9 OZ,4.99,971373148,0075752805414,OUNCE
doritos_nacho_cheese,Doritos Nacho Cheese,doritos nacho cheese,price_tracker_baseline,2,On the Border Café Style Tortilla Chips - 11 Oz,3.99,970094606,0078113871011,OUNCE
doritos_nacho_cheese,Doritos Nacho Cheese,doritos nacho cheese,price_tracker_baseline,3,Takis Waves Fuego Hot Chili Pepper & Lime Potato Chips - 8 Oz,3.0,970067862,0075752804538,OUNCE
doritos_nacho_cheese,Doritos Nacho Cheese,doritos nacho cheese,price_tracker_baseline,4,On The Border Tortilla Chips Rounds - 10.5 OZ,3.99,970094662,0078113871310,OUNCE
doritos_nacho_cheese,Doritos Nacho Cheese,doritos nacho cheese,price_tracker_baseline,5,DORITOS Tortilla Chips Nacho Party Size - 14.5 OZ,5.99,970031792,0002840051779,OUNCE
cheetos_crunchy,Cheetos Crunchy,cheetos crunchy,price_tracker_baseline,1,Cheetos Cheese Flavored Crunchy Snacks - 8.5 Oz,5.49,960156582,0002840058986,OUNCE
cheetos_crunchy,Cheetos Crunchy,cheetos crunchy,price_tracker_baseline,2,CHEETOS Snacks Cheese Flavored Crunchy Party Size - 15 Oz,5.99,960543041,0002840031409,OUNCE
cheetos_crunchy,Cheetos Crunchy,cheetos crunchy,price_tracker_baseline,3,CHEETOS Snacks Cheese Flavored Crunchy XXTRA Flamin Hot - 8.5 Oz,5.49,960156583,0002840058987,OUNCE
cheetos_crunchy,Cheetos Crunchy,cheetos crunchy,price_tracker_baseline,4,CHEETOS Snacks Cheese Flavored Crunchy Cheddar Jalapeno - 8.5 Oz,5.49,960156584,0002840058988,OUNCE
cheetos_crunchy,Cheetos Crunchy,cheetos crunchy,price_tracker_baseline,5,Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks - 8.5 Oz,5.49,960156585,0002840058989,OUNCE
coke_zero,Coke Zero,coke zero 12 pack,price_tracker_baseline,1,Coca-Cola Zero Sugar Soda Soft Drinks Fridge Cans Pack - 12-12 Fl. Oz.,11.99,108010505,0004900004255,FL.OZ
coke_zero,Coke Zero,coke zero 12 pack,price_tracker_baseline,2,Coca-Cola Zero Cherry Diet Soda Soft Drinks Pack - 12-12 Fl. Oz.,11.99,108010408,0004900004751,FL.OZ
coke_zero,Coke Zero,coke zero 12 pack,price_tracker_baseline,3,Coca-Cola Soda Pop Classic - 12-12 Fl. Oz.,11.99,108010222,0004900002890,FL.OZ
coke_zero,Coke Zero,coke zero 12 pack,price_tracker_baseline,4,Coca-Cola Zero Caffeine-Free Soda Soft Drinks Pack - 12-12 Fl. Oz.,11.99,960089929,0004900006090,FL.OZ
coke_zero,Coke Zero,coke zero 12 pack,price_tracker_baseline,5,Coca-Cola Soda Pop Vanilla Zero Sugar - 12-12 Fl. Oz.,11.99,108010712,0004900004825,FL.OZ
chobani_greek_yogurt,Chobani Greek Yogurt,chobani greek yogurt 32 oz,price_tracker_baseline,1,Chobani Non-Fat Vanilla Blended Greek Yogurt - 32 Oz,6.99,960055227,0089470001014,OUNCE
chobani_greek_yogurt,Chobani Greek Yogurt,chobani greek yogurt 32 oz,price_tracker_baseline,2,Chobani Non-Fat Plain Greek Yogurt - 32 Oz,6.99,960038589,0089470001013,OUNCE
chobani_greek_yogurt,Chobani Greek Yogurt,chobani greek yogurt 32 oz,price_tracker_baseline,3,Chobani Whole Milk Plain Greek Yogurt - 32 Oz,6.99,960443136,0089470001043,OUNCE
chobani_greek_yogurt,Chobani Greek Yogurt,chobani greek yogurt 32 oz,price_tracker_baseline,4,Chobani 20g Protein Lowfat Greek Yogurt Vanilla 32oz - 32 OZ,7.49,971303072,0081829001519,OUNCE
chobani_greek_yogurt,Chobani Greek Yogurt,chobani greek yogurt 32 oz,price_tracker_baseline,5,Chobani Non-Fat Strawberry Blended Greek Yogurt - 32 Oz,6.99,960055230,0089470001026,OUNCE
cheerios,Cheerios,cheerios cereal,price_tracker_baseline,1,Malt-O-Meal Cereal Cinnamon Toasters Super Size! - 33 Oz,6.49,960141527,0004240093978,OUNCE
cheerios,Cheerios,cheerios cereal,price_tracker_baseline,2,Malt O Meal Fruity Dyno Bites - 25 Oz,6.99,960496310,0004240031864,OUNCE
cheerios,Cheerios,cheerios cereal,price_tracker_baseline,3,Malt-O-Meal Cereal Berry Colossal Crunch Super Size! - 34.5 Oz,6.49,960141525,0004240092478,OUNCE
cheerios,Cheerios,cheerios cereal,price_tracker_baseline,4,Malt-O-Meal Fruity Dyno Bites Cereal - 32 Oz,6.49,970480177,0004240038887,OUNCE
cheerios,Cheerios,cheerios cereal,price_tracker_baseline,5,Cheerios Toasted Whole Grain Oat Cereal - 8.9 Oz,2.5,111011146,0001600027526,OUNCE
tillamook_ice_cream,Tillamook Ice Cream,tillamook ice cream,price_tracker_baseline,1,Ben & Jerry's Ice Cream Cookie Dough 10.1 Fz - 10.1 FZ,6.49,971322701,0007684000454,FL.OZ
tillamook_ice_cream,Tillamook Ice Cream,tillamook ice cream,price_tracker_baseline,2,Ben & Jerry's Half Baked Ice Cream Pint - 16 Oz,6.49,142010024,0007684010132,QUART
tillamook_ice_cream,Tillamook Ice Cream,tillamook ice cream,price_tracker_baseline,3,Ben & Jerry's Colin Kaepernick's Change The Whirled Non-Dairy Frozen Dessert - 16 Oz,6.49,970064358,0007684000297,QUART
tillamook_ice_cream,Tillamook Ice Cream,tillamook ice cream,price_tracker_baseline,4,Ben & Jerry's Ice Cream Caramel Blondie 10.1 Fo - 10.1 FZ,6.49,971322700,0007684000458,FL.OZ
tillamook_ice_cream,Tillamook Ice Cream,tillamook ice cream,price_tracker_baseline,5,Tillamook Mudslide Ice Cream - 48 Oz,5.99,970026851,0007283008119,QUART
mission_tortilla_chips,Mission Tortilla Chips,mission tortilla chips,price_tracker_baseline,1,DORITOS Tortilla Chips Nacho Party Size - 14.5 OZ,5.99,970031792,0002840051779,OUNCE
mission_tortilla_chips,Mission Tortilla Chips,mission tortilla chips,price_tracker_baseline,2,DORITOS Tortilla Chips Cool Ranch Party Size - 14.5 OZ,5.99,970031804,0002840051777,OUNCE
mission_tortilla_chips,Mission Tortilla Chips,mission tortilla chips,price_tracker_baseline,3,Doritos Sweet & Tangy BBQ Protein Tortilla Chips - 7 Oz,4.89,971377536,0002840079839,OUNCE
mission_tortilla_chips,Mission Tortilla Chips,mission tortilla chips,price_tracker_baseline,4,On the Border Café Style Tortilla Chips - 11 Oz,3.99,970094606,0078113871011,OUNCE
mission_tortilla_chips,Mission Tortilla Chips,mission tortilla chips,price_tracker_baseline,5,Mission Round Yellow Corn Tortilla Chips - 18 Oz,2.5,960108900,0007373108309,OUNCE
nature_valley_bars,Nature Valley Bars,nature valley granola bars,price_tracker_baseline,1,Kelloggs Special K Pastry Crisps Strawberry 100 Calorie Snacks 12 Count - 5.28 Oz,4.99,960265185,0003800016778,COUNT
nature_valley_bars,Nature Valley Bars,nature valley granola bars,price_tracker_baseline,2,Kodiak Chewy S'mores Granola Bars Box - 6.17 Oz,4.99,970125903,0070559901641,COUNT
nature_valley_bars,Nature Valley Bars,nature valley granola bars,price_tracker_baseline,3,Zbar Iced Oatmeal Cookie Organic Soft-Baked Energy Snack Granola Bars - 12 Count,11.99,970009564,0072225219222,COUNT
nature_valley_bars,Nature Valley Bars,nature valley granola bars,price_tracker_baseline,4,Kelloggs Special K Pastry Crisps Brown Sugar Cinnamon 100 Calorie Snacks 12 Count - 5.28 Oz,4.99,960265182,0003800016771,COUNT
nature_valley_bars,Nature Valley Bars,nature valley granola bars,price_tracker_baseline,5,Nature Valley Oats n Honey Crunchy Granola Bars - 6-1.49 Oz,2.5,111200054,0001600026460,COUNT
